individual,language,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_code,H,C2,P1,A3,P2,S2,Bot,Y1,C1,Y2,Y3,S1,MFCC,DP,topline,item_triplet,Delta_Machine_DTW_PERSO,Delta_Machine_POW,Optimal_m,Prediction_MFCC,Prediction_POW
0,french,FR327,e,s,t,a,509,1209,481,True,F01_O,F02_N,2.9339622641509435,1,18,1,1,19.693697578472204,0.3515222600733123,0.00369988331186,0.216878928995,0.00395733273557,0.4001447716394892,0.3664982576771721,0.2577883420179916,0.3046357873049322,0.232487698317647,0.277926244150813,0.4308259842130036,0.2924643073940936,13.240867036478893,4.841019412175821,french_509_1209_481,0.299314878241218,0.288957384992875,0.95,1,1
0,french,FR2194,s,t,k,i,1328,1386,1330,False,F10_O,M10_N,2.9339622641509435,1,20,0,1,3.8320023174539593,0.0047815982696651,-0.000400036722038,0.00349944266905,-0.000659523972941,0.0520976555005038,0.0667871588247701,-0.0128599722396821,-0.0136386597324972,-0.0212838144872231,0.0161747915086463,0.0627523921834876,-0.0175479017141003,0.7068616720149699,9.877733462098618,french_1328_1386_1330,-0.0156596848145382,0.0275465139648026,0.95,0,1
0,french,FR90,a,ɛ̃,p,t,2560,2559,2569,False,F06_O,M10_N,1.9339622641509435,1,21,0,1,4.399674381219128,0.2431492488821444,-0.00140611835432,0.0225709270339,-0.00133054069598,0.2051313360887465,0.1768157783084388,0.1794504934854011,0.2506949918079431,0.1703782099649345,0.1946297369536538,0.1574902291611186,-0.0586221855911797,2.969177552907695,11.761030612142909,french_2560_2559_2569,-0.0541910316713749,-0.0515067896332724,0.95,0,0
0,french,FR1053,ʃ,l,a,ɛ,329,1086,467,True,F06_N,M07_O,2.9339622641509435,1,22,1,1,13.147238105894829,0.3495240607296601,0.00506349826357,0.394177671907,0.00542057006181,0.460630268239271,0.5718595358794325,0.3552361149718751,0.3069674326806324,0.3634611401025273,0.315396730340941,0.4259528350571337,0.3045502061259536,18.283452163831058,14.608886486600875,french_329_1086_467,0.3076431381184715,0.265225565280366,0.95,1,1
0,french,FR1291,ɑ̃,o,s,k,1249,524,1250,True,M08_N,F02_N,1.9339622641509435,1,24,1,1,-0.0755636579798242,0.0182979114925487,-0.000329678353865,0.0170716659565,-0.000136564281733,0.0761668666042463,0.0755126837105544,0.0195089175401021,0.0783857858849562,0.0140503020896248,0.0549633048093671,0.0423782478219452,-0.1235565425496409,-0.1169920545934353,16.022816551996616,french_1249_524_1250,-0.1244859413484079,-0.0714547134911003,0.95,0,0
0,french,FR871,y,k,s,a,670,942,669,True,F06_N,F01_O,-0.9339622641509435,-1,26,1,1,15.426212625137577,0.307117942230059,0.00290429793151,0.279230525621,0.00299635448962,0.3580113004341289,0.3880970454613534,0.2198213981900292,0.3238727003666233,0.2302350383012704,0.2515879199319223,0.3584706529279378,0.0263049062857407,13.065058426993795,8.185811215540989,french_670_942_669,0.034823162872932,0.1003132812807808,0.95,1,1
0,french,FR2914,ʁ,p,i,a,2565,397,1481,False,M08_N,M07_N,0.9339622641509435,1,28,0,1,4.704082208559697,0.2577876955467798,0.00533151109797,0.335326802381,0.00570580086794,0.2342376114885007,0.2211541277744942,0.2228804854805096,0.3045771698735504,0.2300431212787662,0.2603398901691579,0.1983900077165048,0.1245271194872824,10.263903222608372,12.185549870697862,french_2565_397_1481,0.1180316664010148,0.1321579527411167,0.95,1,1
0,french,FR1407,ʒ,p,a,ɛ,337,914,336,True,F02_N,M01_O,1.9339622641509435,1,30,1,1,7.320340752007475,0.3900774610907312,0.00623061077964,0.227449304338,0.00645202552077,0.3327632297053011,0.3094375392110308,0.3072697565822516,0.3815239975848632,0.3273832192570904,0.3912366789379206,0.296513491544136,0.3202719954472853,12.823741516210502,16.028494579995368,french_337_914_336,0.3136127059585435,0.3104402569032973,0.95,1,1
0,french,FR1244,ʃ,n,a,e,1196,1195,887,False,M08_N,F02_N,-0.9339622641509435,-1,31,0,1,9.387561811460287,0.2803388530785487,0.00548504955601,0.295043459795,0.00595998188236,0.2627877787984585,0.4610177463119256,0.3552383642544648,0.3375717136336297,0.3276311035801823,0.3382382503670602,0.1986600626784403,0.2220680154213903,14.28732124448984,15.368840852872289,french_1196_1195_887,0.2238741975339436,0.1969998696015519,0.95,1,1
0,french,FR661,i,ʁ,k,a,487,691,2336,True,F01_O,M01_O,-0.9339622641509435,-1,32,1,1,3.96608935917806,0.2395822117789355,0.0062209264475,0.203905778574,0.00643583822065,0.2466585067814869,0.2383236744974031,0.1696246692098481,0.1500280457844812,0.1883636585519379,0.2172433752262327,0.2303335989203885,0.4983245983700901,5.406533540646567,8.155609556337566,french_487_691_2336,0.473525021420793,0.3703635911336746,0.95,1,1
0,french,FR1888,ɛ̃,ɔ,t,p,1635,1254,1455,False,F02_O,F06_N,1.9339622641509435,1,33,0,1,6.925333987324343,0.1507328830195292,0.000775878518775,0.145682640062,0.000924573988079,0.2186828364338124,0.1238634549149891,0.1357260627823268,0.1579102900226556,0.1298698006159998,0.1262752042240701,0.135166086655432,0.1209258239547487,9.560401827248343,8.946411355957867,french_1635_1254_1455,0.1129878847576976,0.0912243086745563,0.95,1,1
0,french,FR2868,ʁ,j,a,d,1674,877,1675,False,F06_N,F02_N,1.9339622641509435,1,35,0,1,3.622206881940752,0.1343165991646021,0.00164303606666,0.0677983472951,0.00176862319242,0.1631911082121067,0.0552059033664579,0.1170631318242709,0.1608880583443943,0.1057536209528715,0.1172626238582841,0.1102789656152957,0.0223456953621211,7.18571318341194,12.50983758898187,french_1674_877_1675,0.0213687709094043,0.0597035775815362,0.95,1,1
0,french,FR1010,ɛ,l,i,p,1537,2695,1538,False,F02_O,M10_O,-2.9339622641509435,-1,39,0,1,-4.206173237362412,0.0510545353304564,0.000928053213053,0.0133466078723,0.000979624345534,-0.0210888687804778,0.050563776215843,0.0424850338483779,0.0922490378376422,0.0197339021231534,0.0423132489869888,0.0052314560888734,0.0434516236314289,-2.0514103809493065,-0.2397435764336855,french_1537_2695_1538,0.0384841407780626,0.0244857313858419,0.95,1,1
0,french,FR250,p,d,e,i,2818,2819,2820,False,M04_O,F01_O,2.9339622641509435,1,40,0,1,-1.3126978868233898,0.0037378356390094,0.000594449358053,-0.0875297257961,0.00105966241537,0.1042395431788275,0.0731931302091697,-0.0343060590643476,0.0494703910787726,-0.0435541184058185,-0.0231613023236251,0.060740800462438,0.0501818774573243,1.860099932045113,9.216190077889893,french_2818_2819_2820,0.055264419537142,0.034294211150211,0.95,1,1
0,french,FR2613,j,n,a,i,632,2146,9003,True,F02_N,F02_O,0.9339622641509435,1,41,1,1,8.105937716511885,0.1740479210798295,-0.000994668270577,0.127659294127,-0.000851240642961,0.2432191241388407,0.3951403056528422,0.0799046529933686,0.0905775494347351,0.1198869910451347,0.0977698456393225,0.1715144305583915,0.2523120723543604,8.459192047244759,5.732497524267678,french_632_2146_9003,0.2467324955503537,0.2929056143898473,0.95,1,1
0,french,FR2879,f,l,i,a,655,263,654,True,M10_N,F10_O,1.9339622641509435,1,43,1,1,5.904948673886604,0.0893119604932726,-0.000911495470692,0.103611990633,-0.000953411381273,0.0938862029359069,0.2492312023393159,-6.124948667007857e-05,0.1340069547279004,0.0053075707837018,0.0194555525012382,0.1637778049242122,0.112345753548715,7.986003436205495,16.62786110270575,french_655_263_654,0.1097556732794668,0.1276072325676678,0.95,1,1
0,french,FR263,t,d,i,ɛ,113,5,407,True,F02_N,M04_O,-1.9339622641509435,-1,44,1,1,1.7684872128046294,0.0507659675133034,-0.00146062585731,0.00299686612483,-0.00175783611967,0.0300237204011602,0.0391023677718332,0.061306532181156,0.0427781923551811,0.0693695709200959,0.0886800439037369,0.0680511315173546,-0.0448762308486778,-2.909237574302468,3.9818662643403586,french_113_5_407,-0.0402004158558628,-0.0133187923295986,0.95,0,0
0,french,FR2159,k,s,ɛ,a,952,1796,1988,True,F02_N,M01_O,0.9339622641509435,1,47,1,1,6.876195144733138,0.1920484271390917,0.00211267060805,0.160429623292,0.00233183578415,0.2784936955740534,0.2507478718547376,0.1705902799969254,0.2156142017216059,0.1639678604208199,0.1602020961960159,0.2749362488534762,0.0692807455710547,13.645886196362513,12.375955550507634,french_952_1796_1988,0.0617649836975552,0.1324695607894603,0.95,1,1
0,french,FR732,w,j,v,a,821,808,822,False,F01_O,M10_N,1.9339622641509435,1,48,0,1,-1.4774360137968472,0.1161069861888904,0.00154595543306,-0.00269708449361,0.00155782665116,0.1861796565140966,0.2461130174212206,0.1326996583640978,0.1006687643758448,0.1296463001058173,0.1708214491959544,0.1439463221557813,0.084787465384392,6.110161939183069,-1.7064749720386487,french_821_808_822,0.0815276008592691,0.0206243452028995,0.95,1,1
0,french,FR2298,f,k,a,ɛ,627,898,239,False,F02_O,M08_N,2.9339622641509435,1,49,0,1,14.066654638269672,0.3279234397553487,0.00660771428712,0.318615498944,0.00695702232999,0.1756834288883174,0.2416746097722913,0.2925490916546778,0.2566476862739837,0.3082544902737509,0.2840218623933846,0.092118780499609,0.0896294136002583,12.681496031850513,15.36046545110656,french_627_898_239,0.0982857036770985,0.1119116751836752,0.95,1,1
0,french,FR1147,ʃ,m,i,a,1098,1139,1099,True,M01_O,F02_O,2.9339622641509435,1,50,1,1,3.5127422735086995,0.2039083954393853,0.00587723743425,0.221973267144,0.00608760206002,0.2937320715632689,0.4290871991626654,0.1749013814687159,0.2798810760997684,0.2074922270518477,0.2266458638906628,0.2884770681352044,0.4187240639154368,11.554201077109582,16.643158436968065,french_1098_1139_1099,0.4109255330529847,0.4133357159496212,0.95,1,1
0,french,FR2217,s,ʁ,e,ɔ,1810,2237,1809,True,F01_N,M04_O,2.9339622641509435,1,53,1,1,6.182982038275039,0.1318976513941038,0.0034016846109,0.163425712448,0.00340941627942,0.3202888830201189,0.4210428617944307,0.0857566071625761,0.2092405488326191,0.1002804051804638,0.1253448626161605,0.308882017275316,0.220294252241744,13.46278264355099,21.520288260671407,french_1810_2237_1809,0.2184427006904113,0.1941061969284825,0.95,1,1
0,french,FR591,i,y,f,s,2920,2921,2581,True,M10_O,F01_O,-1.9339622641509435,-1,54,1,1,8.488105222476444,0.002526312475553,0.000998381411938,0.044114078955,0.00102157408418,0.1734099351430689,0.1522236226695343,-0.0135557027962851,0.0089817205648747,-0.0066853944284365,0.0251728388962413,0.1689239667510031,0.0696404346517493,7.297145965309886,9.391774848083434,french_2920_2921_2581,0.069239923821712,0.0795848895960038,0.95,1,1
0,french,FR1960,ʁ,ɡ,a,a,2539,1670,1664,False,F03_O,M04_O,1.9339622641509435,1,57,0,1,4.751594820834583,0.1953696001670766,0.00328264381848,0.307780244211,0.00335301387528,0.3120566058182595,0.262278707948719,0.069391034926611,0.2280051472030335,0.0849998356265018,0.0624190929058833,0.2713037648625925,0.2913667167169464,7.1743862021126485,8.888488503897612,french_2539_1670_1664,0.2796946293324949,0.1523416897300734,0.95,1,1
0,french,FR1184,v,n,i,a,299,1162,931,False,M10_N,F02_N,-2.9339622641509435,-1,59,0,1,-1.8869438592075232,0.018093478071491,0.00202523773695,0.0325466077408,0.00208564818521,0.0133053295042337,0.086500225863379,0.0622344617245386,0.0415047673866691,0.0250133458338375,0.0526313170920547,-0.1070374227531726,0.0751772636533995,-0.4291693798340787,-4.086248546098117,french_299_1162_931,0.0676495088302274,0.0393821895673861,0.95,1,1
0,french,FR393,f,m,i,ɛ,24,73,25,True,F02_N,F01_O,-1.9339622641509435,-1,61,1,1,0.7018571359580257,0.4570745594895148,0.00746937218185,0.298792621801,0.00744664567452,0.3004621915741783,0.2653444363535543,0.2379934437763079,0.3422153137896758,0.2599989250352173,0.2605407403209613,0.2743889978973039,0.4859401855386772,5.903082752624426,11.232095111712058,french_24_73_25,0.4820885173979004,0.387679025375747,0.95,1,1
0,french,FR1073,m,o,a,k,2139,2808,2141,True,F02_O,F06_O,-1.9339622641509435,-1,63,1,1,-3.645081370337735,-0.1278289414765439,-0.00172336252765,-0.019033438091,-0.00197663474606,0.0487400214799107,0.116753864162008,-0.0990787865854687,-0.1243931110329633,-0.109748683808877,-0.094780875969563,0.0936637546101566,-0.0193475852258678,-5.152132761626534,14.516058239765607,french_2139_2808_2141,-0.0238595029215139,-0.0081586612300199,0.95,0,0
0,french,FR2746,b,v,e,a,311,1469,331,False,M10_N,M04_O,1.9339622641509435,1,66,0,1,3.514089394514258,0.0158609566954356,0.00138916970774,0.162989689506,0.00110891988143,0.0478566735882868,0.027117315873804,-0.0056451187894152,0.0147000459160703,-0.0262414653877195,0.02970968087633,0.060670603343454,-0.035906475499704,1.1533503550625657,13.146546461892944,french_311_1469_331,-0.0342223077505954,0.0180212881897147,0.95,0,1
0,french,FR2583,b,d,e,i,2563,2768,2811,True,F06_N,F06_O,1.9339622641509435,1,67,1,1,-1.2099918028929224,0.1010331504096601,0.00251815914875,0.0893053151956,0.00282835529904,0.050368429057643,0.3573633676270757,0.0815088951749765,0.1540361742816801,0.0843310056248206,0.0701095571119859,0.0759911625031307,0.2232843043768344,-7.590525646835144,15.18218383110694,french_2563_2768_2811,0.2134673045333869,0.0708714695016512,0.95,1,1
0,french,FR1122,m,ɡ,a,ɛ,1136,315,265,False,F06_N,F02_N,1.9339622641509435,1,68,0,1,5.409649790683535,0.3513676245095656,0.00542833868326,0.131046893772,0.00596490928122,0.2504195759428739,0.2361564362315992,0.2729440585125404,0.3692894482932038,0.2707269609094978,0.2808001842434111,0.2519516684714195,0.3134121234874039,1.323341967490041,18.709832654021792,french_1136_315_265,0.3054152735443997,0.2582650133543137,0.95,1,1
0,french,FR1032,ɲ,l,i,d,2335,1092,455,False,M08_N,F01_N,1.9339622641509435,1,69,0,1,-1.5160779015872805,0.0097587749419666,-0.00222725133863,-0.0351072000675,-0.00218229048517,0.128389846250681,-0.1121652543334973,-0.049743258086378,0.0534766671075114,-0.051155931989545,-0.0990023447445149,-0.0371728922237918,-0.1303270088113545,0.4773887562611385,12.226198774302784,french_2335_1092_455,-0.1236086726454135,0.0220852427432542,0.95,0,1
0,french,FR2760,ɔ,ɑ̃,d,k,1611,1610,1612,False,F01_O,F06_N,2.9339622641509435,1,73,0,1,9.53024464649949,0.3283180223811841,0.00127487390404,0.141129865029,0.00145680882409,0.2402206792378607,0.2472595769928367,0.2037513380986174,0.2942278990360135,0.2073749087016798,0.2706656326132357,0.2289768684287508,0.1947514178559743,5.6453420035454585,-3.1518664801787253,french_1611_1610_1612,0.191456297407645,0.1530205187449669,0.95,1,1
0,french,FR2729,b,n,e,a,331,1185,9041,True,M04_O,F06_N,1.9339622641509435,1,74,1,1,7.695789916620988,0.2472212118441017,0.00531440029142,0.198184336654,0.00530018595373,0.26574546479568,0.2182944644929058,0.2180948075403899,0.2139797803974563,0.2100230921620104,0.2407684067766341,0.2192305985505898,0.0766626376105852,7.568939047161421,10.493748792806237,french_331_1185_9041,0.0746700148494813,0.0838865084235919,0.95,1,1
0,french,FR2003,ɲ,ʒ,i,i,453,1678,998,True,M10_N,F06_O,1.9339622641509435,1,75,1,1,6.2305613798416175,0.3337284228794166,0.00494836388307,0.266032296319,0.00570664695745,0.300839516103243,0.3252363602705871,0.2336802304194605,0.2796076413473303,0.2300176562945274,0.1674025148549235,0.2453574544510817,0.1924164010810525,10.97505482536618,14.442580346585114,french_453_1678_998,0.1966580800631014,0.1975029425050876,0.95,1,1
0,french,FR494,f,ʒ,a,a,696,697,698,False,F01_O,M01_O,1.9339622641509435,1,76,0,1,8.853439191665302,0.4705426322323808,0.00661072475782,0.372460622281,0.00700600678128,0.247469507467705,0.3158025733725401,0.3620025537233681,0.4390713080010229,0.3420765229712499,0.2645244296605209,0.2997680758730237,0.3788446428514436,12.287679426586324,20.99531260728924,french_696_697_698,0.3803307418116402,0.2135022179891833,0.95,1,1
0,french,FR1942,ɛ̃,ʁ,d,p,202,790,204,False,F01_O,M01_O,1.9339622641509435,1,77,0,1,5.03482306420921,0.1513381271278137,0.0011574414754,0.117164489246,0.00142421419789,0.1722583439373791,0.2135167077067354,0.1394272078974137,0.1594889776215856,0.1519314015818117,0.1269609764723263,0.1411759132458726,0.0944764188711017,6.446842657847455,4.149635264828019,french_202_790_204,0.0942480102484911,0.0880797655556286,0.95,1,1
0,french,FR2440,z,t,a,ɛ,300,289,301,False,M08_N,F06_O,1.9339622641509435,1,79,0,1,10.426307247184702,-0.0641436716761183,-0.00192322296655,0.0399158491036,-0.00201740570858,0.3133911681125217,0.2073104580324983,-0.0483254594094426,-0.0455218593405641,-0.0682682554153663,-0.018359365782594,0.2450915112448937,-0.1331729782294238,5.443092576032987,27.047143143490157,french_300_289_301,-0.122966259524029,-0.1904615881162727,0.95,0,0
0,french,FR681,k,j,i,ɛ,58,52,948,True,F02_N,F06_O,0.9339622641509435,1,83,1,1,1.471029115821057,-0.0679552961520263,0.00167691894554,-0.0339325961391,0.00148822219616,0.1575526582632429,0.0753921497185811,-0.0586276003532529,-0.0722974133676052,-0.0827713420042149,-0.1318689839698816,0.2404265116387956,0.0015351157788697,-0.6385995701522997,11.519016383668223,french_58_52_948,-0.0007260538154039,-0.1051797487586754,0.95,1,0
0,french,FR2256,l,ɔ̃,p,d,1040,2794,727,False,F01_N,F05_N,-0.9339622641509435,-1,86,0,1,1.681505088483366,0.1274645020537411,0.00618937597765,0.113901793166,0.00607655082001,0.4191818437620279,0.295074867910673,0.0673315528147057,0.1419533297251427,0.0617320824647413,0.1146088185192202,0.3906830210483411,0.1770529330747373,5.438297821433629,14.18593492048694,french_1040_2794_727,0.1757928685703347,0.1300204592370211,0.95,1,1
0,french,FR1235,ʁ,n,i,ɛ,2367,905,1683,True,F02_O,F01_N,0.9339622641509435,1,88,1,1,3.632460863687641,-0.1266514767124306,-0.00252657734649,-0.136521857448,-0.00216485387239,-0.0088016454563594,-0.0065546365512539,-0.0967187791295599,-0.0053528017576349,-0.0818752048470857,-0.1125058461891286,-0.1295401150241751,-0.06043140861685,4.39293701854532,10.603015270664285,french_2367_905_1683,-0.0686990835096118,0.0089956917275665,0.95,0,1
0,french,FR2852,y,ɔ̃,s,s,2815,1446,2925,False,M10_N,M04_O,2.9339622641509435,1,89,0,1,9.22219900957484,-0.0623219853484985,0.000322846512867,0.0926344627611,0.000329185467334,0.1919169056715085,0.1502015147705546,-0.0163376216294399,-0.0331922040465927,-0.0440721225107503,0.0164812608227917,0.1262067517642186,0.0645476309376287,6.246476451301488,8.77334537199924,french_2815_1446_2925,0.0675785335764208,0.0418485317432051,0.95,1,1
0,french,FR7,e,a,i,k,13,12,15,True,F06_O,M10_O,0.9339622641509435,1,90,1,1,4.9918593767630135,0.2015922613414174,0.00144819684621,0.254677780232,0.00140386067376,0.0676152153782407,0.10890504179102,0.2350903337045878,0.1687242824420577,0.2748777330777956,0.1559861780283115,-0.0007784484295605,0.1706158165139261,2.603986661072611,9.106627938490906,french_13_12_15,0.1822722655401786,0.1174164322288705,0.95,1,1
0,french,FR2780,ɛ̃,ɛ,s,k,200,198,614,False,M10_N,F02_N,2.9339622641509435,1,91,0,1,9.168329666620494,0.2985634782547618,0.0029867064916,0.15028894076,0.0032066034244,0.2254557875214751,0.2881297390837148,0.2743121296926986,0.3001379551749724,0.2857168657924541,0.2489917769874286,0.1912634689505707,0.3390527934040714,7.365237868081918,8.2341878621421,french_200_198_614,0.3328705793808039,0.2211769443024256,0.95,1,1
0,french,FR2603,t,j,s,e,406,497,9025,True,F02_N,M08_N,-1.9339622641509435,-1,92,1,1,1.3536732248619003,0.225875280889655,0.0039861821177,0.249746413407,0.00444943231974,0.0552829447250776,0.1056846531808187,0.1869032351754834,0.2287751443829857,0.1936801379187138,0.1563524911262537,-0.0279319332060263,0.2589557552551798,1.239713845238395,12.383289648195264,french_406_497_9025,0.2550018010463203,0.2266000585013154,0.95,1,1
0,french,FR2706,i,ɔ,k,p,744,780,732,False,M07_N,M04_O,2.9339622641509435,1,93,0,1,11.429262608196249,0.1887809229381663,0.00265847976235,0.177070490295,0.00299673736645,0.2824538665674698,0.3156813425135966,0.0640914831341771,0.2103668280740401,0.0942110677862693,0.1717268463893635,0.3140089200759323,0.3644411625668277,12.639551149179042,10.15035994457574,french_744_780_732,0.3481923086157642,0.2512761090171379,0.95,1,1
0,french,FR1654,ɑ̃,u,d,s,1439,543,166,False,M10_O,M10_N,2.9339622641509435,1,94,0,1,1.5405827283814162,0.0995871882505563,0.00124272984502,0.0957390178068,0.00127701101443,0.1077461128677236,0.0110824015120347,0.073724235402576,0.0918672084180673,0.081436625596022,0.1039002527250291,0.1056106045173474,0.0396833023572008,3.0320577663999018,11.672853158718713,french_1439_543_166,0.0382547949365148,0.0001603859126512,0.95,1,1
0,french,FR2273,d,j,a,ɛ,1799,830,229,True,F06_O,F01_O,-0.9339622641509435,-1,96,1,1,4.981972769727175,-0.0665258966818694,0.00124772421776,0.148461225374,0.00147908568186,0.1148901690641545,0.0634242137300199,0.0275693836403565,0.0405957118316884,0.0163044776733014,0.0206840494075786,0.0985256090658263,-0.1003842846926641,4.397671697699881,7.764675931803847,french_1799_830_229,-0.098414792589514,-0.1478722384415217,0.95,0,0
0,french,FR1839,ɛ̃,ø,p,s,1458,1564,1457,True,M01_O,M10_O,1.9339622641509435,1,100,1,1,10.114145648043632,0.1908265661737265,0.00110182691041,0.170018672918,0.0011275827956,0.3068091653159384,0.2680659008472502,0.2926549076784047,0.2394073577665912,0.2994965805517434,0.2415577234833688,0.2151858576390196,0.1038079877805886,6.603111042917378,8.26192989586567,french_1458_1564_1457,0.1121072285919635,0.0433797937028027,0.95,1,1
0,french,FR34,t,a,i,p,1765,1701,1766,False,F01_O,F06_N,1.9339622641509435,1,101,0,1,5.259775949456074,0.0405023362476067,0.00152617165338,0.0416314599558,0.00204581527398,0.1490178672000687,0.1460161326471872,0.0438028158483987,0.0580588847228751,0.0685591794738935,0.0624141284882607,0.224093247219987,-0.089223107207465,3.884612954843952,11.43622759684385,french_1765_1701_1766,-0.0924673549357278,-0.048416980893141,0.95,0,0
0,french,FR39,a,ø,s,k,150,151,44,True,M07_N,F02_N,1.9339622641509435,1,102,1,1,6.636237349504128,0.1344331109286527,0.00107855965393,0.0949865753164,0.00131922876319,0.2251902058347758,0.2935128022573979,0.2176315049383279,0.1603712894046582,0.2092904456296699,0.1914189687952014,0.2493698806386853,0.0819971690577578,7.027017487042071,3.957592463129181,french_150_151_44,0.1009243066275418,0.0737048700925945,0.95,1,1
0,french,FR2445,f,j,i,ɛ,24,52,652,True,F02_N,F06_N,0.9339622641509435,1,106,1,1,1.5528148017705234,0.3211590423175311,0.00744964736032,0.199959058998,0.00782508545217,0.1892112223744153,0.3721270739286395,0.2476876500594749,0.3128678875215367,0.2500120423153293,0.1675232472920436,0.1534229485567467,0.2360441832204244,4.658623254444771,22.402463591209074,french_24_52_652,0.22980740735359,0.1841032933587271,0.95,1,1
